1708073477.300298 server started (12548): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1708073477.300787 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1708073477.300789 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1708073477.300792 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1708073477.300795 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1708073477.300798 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1708073477.300800 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1708073477.300803 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1708073477.300806 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1708073477.300809 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1708073477.300811 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1708073477.300814 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1708073477.300817 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1708073477.300819 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1708073477.300822 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1708073477.300825 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1708073477.300827 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1708073477.300830 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1708073477.300833 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1708073477.300836 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1708073477.300838 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1708073477.300841 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1708073477.300844 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1708073477.300847 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1708073477.300849 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1708073477.300852 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1708073477.300855 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1708073477.300858 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1708073477.300860 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1708073477.300863 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1708073477.300866 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1708073477.300868 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1708073477.300873 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1708073477.300876 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1708073477.300879 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1708073477.300881 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1708073477.300884 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1708073477.300887 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1708073477.300890 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1708073477.300892 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1708073477.300895 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1708073477.300898 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1708073477.300900 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1708073477.300905 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1708073477.300908 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1708073477.300911 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1708073477.300914 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1708073477.300916 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1708073477.300919 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1708073477.300922 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1708073477.300924 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1708073477.300927 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1708073477.300930 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1708073477.300933 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1708073477.300936 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1708073477.300939 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1708073477.300942 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1708073477.300945 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1708073477.300947 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1708073477.300950 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1708073477.300953 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1708073477.300956 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1708073477.300958 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1708073477.300961 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1708073477.300964 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1708073477.300966 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1708073477.300969 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1708073477.300972 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1708073477.300975 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1708073477.300978 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1708073477.300980 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1708073477.300983 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1708073477.300986 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1708073477.300989 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1708073477.301004 yylex_token: bind
1708073477.301007 yylex_token: -N
1708073477.301011 yylex_token: Send the prefix key
1708073477.301014 yylex_token: C-b
1708073477.301017 yylex_token: send-prefix
